"","lat","lon","species"
"186621",34.13,-76.2,"Seriola dumerili"
"186631",35.35,-74.92,"Seriola dumerili"
"18664",29.240509,-80.827775,"Seriola dumerili"
"18666",25.2,121.68,"Seriola dumerili"
"18667",33.12,-78.05,"Seriola dumerili"
"18668",34.08,-76.67,"Seriola dumerili"
"18669",32.25,-79.766667,"Seriola dumerili"
"18670",33.67,-77.18,"Seriola dumerili"
"186711",33.1,-77.75,"Seriola dumerili"
"18673",-17.25833,121.63333,"Seriola dumerili"
"18674",-17.14167,121,"Seriola dumerili"
"18675",-17.683335,121.7,"Seriola dumerili"
"18676",28.679453,-80.878443,"Seriola dumerili"
"18677",-16.041665,120.966665,"Seriola dumerili"
"18678",-19.1,118.025,"Seriola dumerili"
"186811",-19.675,118.241665,"Seriola dumerili"
"186821",-19.808335,117.6,"Seriola dumerili"
"18683",26.141387,-97.436947,"Seriola dumerili"
"18686",19.7,-95.3,"Seriola dumerili"
"18687",-40.2925,146.668475,"Seriola dumerili"
"18688",-40.284305,146.64389,"Seriola dumerili"
"18689",-40.49222,146.60917,"Seriola dumerili"
"18690",29.416667,-88.3,"Seriola dumerili"
"186921",-35.35,150.89166,"Seriola dumerili"
"18694",-25.03333,112.98333,"Seriola dumerili"
"18695",27.735,-80.173333,"Seriola dumerili"
"18696",28.6,-84.25,"Seriola dumerili"
"18697",25.678333,-81.580003,"Seriola dumerili"
"18699",-26.383333,153.133333,"Seriola dumerili"
"18700",29.75,-87.766667,"Seriola dumerili"
"187011",27.4,-84.116667,"Seriola dumerili"
"18702",28,-97.475003,"Seriola dumerili"
"18703",34.391667,-76.566667,"Seriola dumerili"
"18704",33.5399,-77.9066,"Seriola dumerili"
"18705",28.5,-84.35,"Seriola dumerili"
"18706",29.933333,-85.983333,"Seriola dumerili"
"18707",28.433333,-84.933333,"Seriola dumerili"
"18708",28.833333,-85.616667,"Seriola dumerili"
"18709",29.783333,-88.216667,"Seriola dumerili"
"187101",27.833333,-84.7,"Seriola dumerili"
"187111",28.4,-85.25,"Seriola dumerili"
"187121",28.533333,-84.316667,"Seriola dumerili"
"187131",27.616667,-83.9,"Seriola dumerili"
"187141",27.833333,-84.516667,"Seriola dumerili"
"18716",21.358971,-158.136905,"Seriola dumerili"
"18718",26.612275,-83.397633,"Seriola dumerili"
"18719",26.675003,-97.5,"Seriola dumerili"
"18720",28.366663,-96.533337,"Seriola dumerili"
"187211",28.116667,-83.883333,"Seriola dumerili"
"187221",28.583333,-90.766667,"Seriola dumerili"
"18725",15,122.5,"Seriola dumerili"
"18726",9.271667,106.746667,"Seriola dumerili"
"18727",30.39333,-86.49583,"Seriola dumerili"
"18728",29.25,-87.016667,"Seriola dumerili"
"18729",29.583333,-87.15,"Seriola dumerili"
"18730",-33.816,151.25,"Seriola dumerili"
"18732",27.322119,-82.616083,"Seriola dumerili"
"18733",34.2667,-76.0583,"Seriola dumerili"
"18734",34.391667,-76.483333,"Seriola dumerili"
"18736",28.5,-95.666673,"Seriola dumerili"
"18737",26.257997,-80.080733,"Seriola dumerili"
"18738",27.469617,-79.966235,"Seriola dumerili"
"18739",34.325,-76.4417,"Seriola dumerili"
"18745",-32.2,115.66667,"Seriola dumerili"
"18746",32.5,-78.866667,"Seriola dumerili"
"18747",26.696004,-78.344042,"Seriola dumerili"
"18749",30.119145,-85.72847,"Seriola dumerili"
"18750",-31.1,115.36667,"Seriola dumerili"
"187511",29.505,-93.333327,"Seriola dumerili"
"187521",34.3882,-76.5935,"Seriola dumerili"
"18754",36.55,-75.42,"Seriola dumerili"
"18756",-35.566,150.383,"Seriola dumerili"
"18757",-35,119,"Seriola dumerili"
"18759",34.3,-76.8333,"Seriola dumerili"
"18760",34.6619,-76.3157,"Seriola dumerili"
"187611",34.1667,-76.2,"Seriola dumerili"
"18762",34.4333,-75.9833,"Seriola dumerili"
"18763",18.314221,-64.726146,"Seriola dumerili"
"18764",33.9999,-75.9007,"Seriola dumerili"
"187721",25.635,-80.061667,"Seriola dumerili"
"187731",25.701667,-80.055,"Seriola dumerili"
"18774",25.641667,-80.085,"Seriola dumerili"
"18775",23.996654,-80.33314,"Seriola dumerili"
"18776",25.576667,-79.983333,"Seriola dumerili"
"18777",24.84,-80.608333,"Seriola dumerili"
"18778",25.533333,-79.916667,"Seriola dumerili"
"18779",25.6,-80.08,"Seriola dumerili"
"18780",25.666667,-80.041667,"Seriola dumerili"
"187811",29.762146,-85.30378,"Seriola dumerili"
"18782",29.754628,-85.304093,"Seriola dumerili"
"18783",25.59,-80.041667,"Seriola dumerili"
"18784",29.090431,-80.938266,"Seriola dumerili"
"18785",25.586667,-80.075,"Seriola dumerili"
"18786",25.623333,-80,"Seriola dumerili"
"18787",27.8339,-97.0435,"Seriola dumerili"
"18788",25.666667,-80.083333,"Seriola dumerili"
"18789",25.656667,-80.046667,"Seriola dumerili"
"187911",25.64,-80.045,"Seriola dumerili"
"18792",25.63,-80.045,"Seriola dumerili"
"18794",26.783333,-79.945,"Seriola dumerili"
"18795",32.0333,-71.3667,"Seriola dumerili"
"18796",34,36,"Seriola dumerili"
"18799",29.08317,-83.163275,"Seriola dumerili"
"18800",27.833333,-97.083333,"Seriola dumerili"
"18801",-32.716,152.133,"Seriola dumerili"
"18802",6.016667,1.516667,"Seriola dumerili"
"18803",5.85,1,"Seriola dumerili"
"18804",5.066667,0.216667,"Seriola dumerili"
"18807",4.9,-1.7,"Seriola dumerili"
"188171",6.3,2.2,"Seriola dumerili"
"18819",5.133333,-4.65,"Seriola dumerili"
"18820",6.4,3.616667,"Seriola dumerili"
"188211",5.216667,-4.083333,"Seriola dumerili"
"18823",4.733333,-2.133333,"Seriola dumerili"
"18824",5.1,-1.066667,"Seriola dumerili"
"18826",6.35,2.9,"Seriola dumerili"
"18827",5.1,-3.366667,"Seriola dumerili"
"18828",5.383333,-0.416667,"Seriola dumerili"
"18833",5.033333,5.134722,"Seriola dumerili"
"18839",6.316667,4.283333,"Seriola dumerili"
"18844",5.934722,4.801389,"Seriola dumerili"
"18849",4.95,-2.733333,"Seriola dumerili"
"18867",5.933333,-10.15,"Seriola dumerili"
"18868",4.4,8.233333,"Seriola dumerili"
"18869",4.95,-5.968056,"Seriola dumerili"
"18870",4.718056,-6.566667,"Seriola dumerili"
"188711",4.2,8.851389,"Seriola dumerili"
"188721",1.184722,9.284722,"Seriola dumerili"
"188741",5.083333,-5.3,"Seriola dumerili"
"18876",4.066667,5.466667,"Seriola dumerili"
"18877",4.15,6.034722,"Seriola dumerili"
"18878",3.15,9.8,"Seriola dumerili"
"18880",6.7,-11.366667,"Seriola dumerili"
"188811",4.3,7.55,"Seriola dumerili"
"188821",2.483333,9.718056,"Seriola dumerili"
"18887",1.816667,9.683333,"Seriola dumerili"
"18888",4.516667,-7.016667,"Seriola dumerili"
"18896",4.6,-8.416667,"Seriola dumerili"
"18900",3.716667,9.433333,"Seriola dumerili"
"18902",5.05,-9.734722,"Seriola dumerili"
"18904",4.3,-7.8,"Seriola dumerili"
"18905",6.3,-10.818056,"Seriola dumerili"
"18908",4.933333,-9,"Seriola dumerili"
"18918",4.233333,6.083333,"Seriola dumerili"
"18939",10.2,-15.583333,"Seriola dumerili"
"18940",-3.966667,11.05,"Seriola dumerili"
"189411",-5.8,12.083333,"Seriola dumerili"
"189421",-1.033333,8.966667,"Seriola dumerili"
"189431",7.116667,-11.951389,"Seriola dumerili"
"18944",-2.533333,9.683333,"Seriola dumerili"
"18945",9.6,-14.216667,"Seriola dumerili"
"18946",-0.233333,9.233333,"Seriola dumerili"
"18947",10.983333,-16.733333,"Seriola dumerili"
"18948",10.533333,-16.25,"Seriola dumerili"
"18949",8.95,-13.8,"Seriola dumerili"
"18950",7.968056,-13.85,"Seriola dumerili"
"189521",7.584722,-13.283333,"Seriola dumerili"
"18953",11.75,-16.066667,"Seriola dumerili"
"18955",-0.684722,8.683333,"Seriola dumerili"
"18960",0.416667,9.25,"Seriola dumerili"
"189621",7.366667,-12.634722,"Seriola dumerili"
"18963",-1.933333,9.216667,"Seriola dumerili"
"18968",-3.45,10.616667,"Seriola dumerili"
"18970",12.016667,-17.083333,"Seriola dumerili"
"18972",-4.933333,11.9,"Seriola dumerili"
"18978",10.083333,-14.683333,"Seriola dumerili"
"18985",-4.533333,11.616667,"Seriola dumerili"
"18997",-3.033333,10.2,"Seriola dumerili"
"19006",37.783333,-68.733333,"Seriola dumerili"
"190211",30.225,-80.491667,"Seriola dumerili"
"19022",30.458333,-80.966667,"Seriola dumerili"
"19023",30.383333,-80.866667,"Seriola dumerili"
"19026",33.916673,35.595156,"Seriola dumerili"
"19027",18.505823,-67.14097,"Seriola dumerili"
"19459",31.775,-79.641667,"Seriola dumerili"
"19478",29.866667,-80.516667,"Seriola dumerili"
"19479",30.216667,-80.516667,"Seriola dumerili"
"194821",29.233333,-89.933333,"Seriola dumerili"
"19484",29.075266,-95.062912,"Seriola dumerili"
"19485",24.800552,-80.492123,"Seriola dumerili"
"19487",30.10565,-85.68764,"Seriola dumerili"
"19488",29.173893,-91.172493,"Seriola dumerili"
"19489",30.866667,-76.85,"Seriola dumerili"
"194911",34.7222,-76.7521,"Seriola dumerili"
"194921",24.8,-80.443333,"Seriola dumerili"
"19494",26.09667,-80.1275,"Seriola dumerili"
"19495",33.133333,-77.766667,"Seriola dumerili"
"19496",-34.033333,25.700001,"Seriola dumerili"
"19497",-33.083,151.616,"Seriola dumerili"
"19498",21.416667,-106.5,"Seriola dumerili"
"19499",-35.05,151,"Seriola dumerili"
"19500",26.084265,-80.125066,"Seriola dumerili"
"195011",24.883333,-82,"Seriola dumerili"
"19502",33.791667,-77.833333,"Seriola dumerili"
"19503",34.65,-76.216667,"Seriola dumerili"
"19504",34.65,-76.016667,"Seriola dumerili"
"19505",4.980633,-1.580238,"Seriola dumerili"
"19506",24.7,-82.066667,"Seriola dumerili"
"19507",26.72887,-80.014395,"Seriola dumerili"
"19508",32.666667,-77.666667,"Seriola dumerili"
"19509",39.925,-70.925,"Seriola dumerili"
"195101",24.75,-82.166667,"Seriola dumerili"
"195111",29.016667,-83.35,"Seriola dumerili"
"195121",29.028756,-83.131133,"Seriola dumerili"
"195131",-4.080508,55.2,"Seriola dumerili"
"195141",25.778491,-80.185031,"Seriola dumerili"
"19515",19.0631,-95.9907,"Seriola dumerili"
"19516",28.833333,-87.966667,"Seriola dumerili"
"19518",25.683739,-80.15585,"Seriola dumerili"
"19519",30.276111,-88.037778,"Seriola dumerili"
"195211",31.7,-79,"Seriola dumerili"
"19522",27.5122,-96.59,"Seriola dumerili"
"19523",21.15,-91.68,"Seriola dumerili"
"19524",28.75,-88.67,"Seriola dumerili"
"19526",36.386667,145.506667,"Seriola dumerili"
"19527",29.216667,-88.566667,"Seriola dumerili"
"19530",19.6632,-90.7223,"Seriola dumerili"
"195311",29.27,-88.33,"Seriola dumerili"
"195321",34.4471,-76.2613,"Seriola dumerili"
"19533",27.1075,-97.0608,"Seriola dumerili"
"19536",24.487283,-80.476904,"Seriola dumerili"
"19537",32.089174,-65.05931,"Seriola dumerili"
"19538",28.647497,-97.149167,"Seriola dumerili"
"19539",25.778251,-80.168426,"Seriola dumerili"
"19540",35.005115,139.825843,"Seriola dumerili"
"19543",-20.321496,-40.290605,"Seriola dumerili"
"19544",35.682571,-76.115785,"Seriola dumerili"
"19545",18.80531,-83.953156,"Seriola dumerili"
"19546",30.343192,-88.560745,"Seriola dumerili"
"19547",29.90389,-95.70944,"Seriola dumerili"
"19550",34.6922,-76.6707,"Seriola dumerili"
"195511",44.633333,-63.55,"Seriola dumerili"
"195521",44.633,-63.55,"Seriola dumerili"
"19553",-33.983,151.2,"Seriola dumerili"
"19556",35.546232,134.191044,"Seriola dumerili"
"19560",43.933333,-64.85,"Seriola dumerili"
"19564",25.5162,-76.842385,"Seriola dumerili"
"19565",-31.516,159.083,"Seriola dumerili"
"19575",-5.4567,122.633,"Seriola dumerili"
"19576",24.550471,-81.76957,"Seriola dumerili"
"195811",45.666667,13.766667,"Seriola dumerili"
"19583",32.75465,129.869475,"Seriola dumerili"
"19584",38.340777,141.092503,"Seriola dumerili"
"19585",36.9833,140.983,"Seriola dumerili"
"19586",20.9692,-86.4229,"Seriola dumerili"
"19602",17.973282,-67.050455,"Seriola dumerili"
"19604",30.416667,-86.5,"Seriola dumerili"
"19608",21.31152,-89.702594,"Seriola dumerili"
"196111",38.498333,-0.133333,"Seriola dumerili"
"196131",31.595847,130.59803,"Seriola dumerili"
"196151",24.726167,-83.8955,"Seriola dumerili"
"196161",43.7,7.267,"Seriola dumerili"
"19619",24.797933,-76.678711,"Seriola dumerili"
"19620",0.510278,2.184167,"Seriola dumerili"
"19635",38.62,0.06,"Seriola dumerili"
"19640",37.547241,22.716667,"Seriola dumerili"
"19647",38.25,140.866667,"Seriola dumerili"
"19656",40.833,24.317,"Seriola dumerili"
"19657",37.102335,137.978784,"Seriola dumerili"
"19659",27.8386,-97.0442,"Seriola dumerili"
"19670",24.628528,-82.880196,"Seriola dumerili"
"19674",25.546667,-80.045,"Seriola dumerili"
"196811",34.719217,135.50429,"Seriola dumerili"
"19688",35.425,-78.815,"Seriola dumerili"
"19692",38.62,0.01,"Seriola dumerili"
"19693",35,15,"Seriola dumerili"
"19699",34.85,138.55,"Seriola dumerili"
"19700",25.605,-80.06,"Seriola dumerili"
"197131",-27.033333,153.5,"Seriola dumerili"
"19718",35.138197,139.617375,"Seriola dumerili"
"19719",45.567066,9.231152,"Seriola dumerili"
"19723",30,-75,"Seriola dumerili"
"19725",38.343835,141.089207,"Seriola dumerili"
"19730",21.291426,-157.865711,"Seriola dumerili"
"19756",-10.566667,61.633333,"Seriola dumerili"
"19760",40,5,"Seriola dumerili"
"19796",30.2367,-88.1568,"Seriola dumerili"
"198011",25.777546,-80.184899,"Seriola dumerili"
"198101",24.551672,-81.818792,"Seriola dumerili"
"198121",25.910448,-80.114699,"Seriola dumerili"
"19814",-25.35,113.73333,"Seriola dumerili"
"19815",-25.41667,113.58333,"Seriola dumerili"
"19816",21.25,-158.283333,"Seriola dumerili"
"19817",30.2311,-97.7976,"Seriola dumerili"
"19818",35.983333,139.758333,"Seriola dumerili"
"19827",-2.403666,-54.746226,"Seriola dumerili"
"19837",25.84639,-80.15861,"Seriola dumerili"
"11570",33.760525,-118.189934,"scomber japonicus"
"21009",32.712197,-117.228645,"scomber japonicus"
"31005",34.009243,-118.497602,"scomber japonicus"
"41002",34.00788,-118.499145,"scomber japonicus"
"51005",37.861392,-122.575487,"scomber japonicus"
"61003",33.998025,-119.46837,"scomber japonicus"
"71003",32.579497,-117.135551,"scomber japonicus"
"81000",33.757001,-118.1486,"scomber japonicus"
"91000",34.000164,-119.504295,"scomber japonicus"
"10175",33.755343,-118.148616,"scomber japonicus"
"11580",33.757156,-118.189339,"scomber japonicus"
"12160",39.44,-0.29,"scomber japonicus"
"13560",33.605975,-117.931305,"scomber japonicus"
"14138",33.653227,-118.006001,"scomber japonicus"
"15123",32.579551,-117.13377,"scomber japonicus"
"16230",57.382076,-135.676342,"scomber japonicus"
"17127",53.762684,-9.904475,"scomber japonicus"
"19109",-21.66001,35.42359,"scomber japonicus"
"20127",34.7,131.183333,"scomber japonicus"
"21109",32.579595,-117.136055,"scomber japonicus"
"22106",20.916667,107.083333,"scomber japonicus"
"24127",32.749638,-117.257593,"scomber japonicus"
"27105",33.594601,-117.953944,"scomber japonicus"
"29107",39.48,-0.28,"scomber japonicus"
"30104",31.291389,131.116389,"scomber japonicus"
"31104",31.281944,131.080278,"scomber japonicus"
"32104",32.71304,-117.227817,"scomber japonicus"
"33104",35.711,-121.5062,"scomber japonicus"
"34105",36.5923,-122.0395,"scomber japonicus"
"35104",32.717,-118.7625,"scomber japonicus"
"36105",38.4727,-123.3932,"scomber japonicus"
"37104",38.4648,-123.3753,"scomber japonicus"
"38104",39.143,-124.323,"scomber japonicus"
"39103",33.4932,-119.592,"scomber japonicus"
"40103",41.5057,-124.709,"scomber japonicus"
"41104",41.0098,-124.495,"scomber japonicus"
"42103",39.8403,-124.4002,"scomber japonicus"
"43103",41.006,-124.7172,"scomber japonicus"
"44103",38.4742,-123.7183,"scomber japonicus"
"45100",37.2773,-122.6528,"scomber japonicus"
"46100",36.9835,-122.3643,"scomber japonicus"
"48103",37.7788,-122.8527,"scomber japonicus"
"49103",39.1325,-123.7832,"scomber japonicus"
"51104",35.7123,-121.3842,"scomber japonicus"
"53104",36.9833,-122.2922,"scomber japonicus"
"54105",41.0073,-124.7172,"scomber japonicus"
"55104",37.8828,-123.5073,"scomber japonicus"
"56103",35.7083,-121.7038,"scomber japonicus"
"57106",40.4965,-124.6188,"scomber japonicus"
"58105",39.138,-123.7852,"scomber japonicus"
"59105",35.0032,-120.8892,"scomber japonicus"
"60103",35.0037,-120.7455,"scomber japonicus"
"61103",37.494837,-122.498498,"scomber japonicus"
"62104",36.831,-121.962,"scomber japonicus"
"63104",40.5128,-124.9357,"scomber japonicus"
"64103",37.2757,-122.5657,"scomber japonicus"
"65102",35.0047,-121.1138,"scomber japonicus"
"66103",37.5968,-122.823,"scomber japonicus"
"67102",37.2842,-122.9882,"scomber japonicus"
"68105",34.0527,-120.5802,"scomber japonicus"
"69102",36.713,-122.1228,"scomber japonicus"
"70103",35.7088,-121.3683,"scomber japonicus"
"71103",36.7112,-121.9235,"scomber japonicus"
"72103",35.7117,-121.4367,"scomber japonicus"
"73102",41.5048,-124.269,"scomber japonicus"
"74103",39.8423,-124.7032,"scomber japonicus"
"75103",33.021,-117.7528,"scomber japonicus"
"76100",34.197,-120.4805,"scomber japonicus"
"77104",36.6557,-121.9477,"scomber japonicus"
"78103",32.7235,-119.0127,"scomber japonicus"
"80104",36.7678,-121.8773,"scomber japonicus"
"83102",37.2855,-122.8288,"scomber japonicus"
"84105",37.6657,-123.053,"scomber japonicus"
"85102",36.9848,-122.5792,"scomber japonicus"
"86100",38.1717,-123.4897,"scomber japonicus"
"88103",41.5045,-124.2693,"scomber japonicus"
"89100",35.0057,-120.8033,"scomber japonicus"
"92100",39.146,-124.0075,"scomber japonicus"
"93103",36.5925,-122.1778,"scomber japonicus"
"94103",35.0025,-120.9712,"scomber japonicus"
"96104",33.59,-119.4445,"scomber japonicus"
"98105",37.7105,-122.9153,"scomber japonicus"
"99103",37.8002,-122.8783,"scomber japonicus"
"100103",38.1723,-123.1745,"scomber japonicus"
"102102",37.8828,-123.3367,"scomber japonicus"
"104104",36.585,-122.1837,"scomber japonicus"
"105100",36.5865,-122.3298,"scomber japonicus"
"106103",40.5057,-124.7325,"scomber japonicus"
"107100",34.3238,-120.2948,"scomber japonicus"
"108103",39.1378,-124.3248,"scomber japonicus"
"10980",37.7445,-123.1403,"scomber japonicus"
"113103",38.4702,-124.0687,"scomber japonicus"
"11637",36.7453,-121.9843,"scomber japonicus"
"11739",37.2803,-122.5865,"scomber japonicus"
"11850",38.1697,-123.0093,"scomber japonicus"
"12036",32.824,-117.433,"scomber japonicus"
"12170",32.7052,-117.3323,"scomber japonicus"
"12296",39.8392,-124.409,"scomber japonicus"
"126100",36.9835,-122.4152,"scomber japonicus"
"127102",41.5063,-124.7065,"scomber japonicus"
"130104",32.718,-118.4613,"scomber japonicus"
"131103",39.1402,-123.9988,"scomber japonicus"
"133103",37.2787,-123.1532,"scomber japonicus"
"134100",39.8327,-123.9168,"scomber japonicus"
"13579",37.5935,-122.8245,"scomber japonicus"
"13646",38.4713,-123.7202,"scomber japonicus"
"13727",37.2755,-122.6315,"scomber japonicus"
"143100",41.0095,-124.274,"scomber japonicus"
"14620",35.708,-121.436,"scomber japonicus"
"14836",41.5047,-124.4912,"scomber japonicus"
"15526",33.6888,-119.308,"scomber japonicus"
"15628",40.5013,-124.6215,"scomber japonicus"
"15820",37.2817,-122.9932,"scomber japonicus"
"15925",39.833,-124.1253,"scomber japonicus"
"17020",33.3902,-119.7528,"scomber japonicus"
"17220",39.8347,-124.1057,"scomber japonicus"
"17523",36.7097,-122.1155,"scomber japonicus"
"17819",32.9247,-117.5892,"scomber japonicus"
"18117",36.5828,-122.0322,"scomber japonicus"
"18323",37.2817,-122.8423,"scomber japonicus"
"19420",37.6993,-122.894,"scomber japonicus"
"19716",37.2783,-123.1443,"scomber japonicus"
"20523",32.72,-118.2167,"scomber japonicus"
"20920",41.0097,-124.2738,"scomber japonicus"
"22018",38.471,-123.3912,"scomber japonicus"
"22220",39.1352,-124.319,"scomber japonicus"
"22414",39.8427,-124.4112,"scomber japonicus"
"23324",33.9228,-120.7287,"scomber japonicus"
"23620",32.7075,-117.354,"scomber japonicus"
"23720",34.0698,-120.6148,"scomber japonicus"
"23820",35.0015,-120.7938,"scomber japonicus"
"23918",33.491,-119.6105,"scomber japonicus"
"24024",35.0102,-120.9823,"scomber japonicus"
"24128",37.2788,-122.5722,"scomber japonicus"
"24219",36.582,-122.1725,"scomber japonicus"
"24325",33.922,-120.7163,"scomber japonicus"
"24426",37.2863,-122.8253,"scomber japonicus"
"24519",36.9875,-122.4292,"scomber japonicus"
"24620",37.8848,-123.3143,"scomber japonicus"
"24717",35.7067,-121.5127,"scomber japonicus"
"24926",34.079,-120.602,"scomber japonicus"
"25025",35.01,-121.1222,"scomber japonicus"
"25225",36.304,-122.02,"scomber japonicus"
"25320",36.9907,-122.6257,"scomber japonicus"
"25419",36.9863,-122.3835,"scomber japonicus"
"25516",37.2793,-122.6555,"scomber japonicus"
"25617",37.8863,-123.3143,"scomber japonicus"
"25816",32.7167,-118.7528,"scomber japonicus"
"25920",34.198,-120.4715,"scomber japonicus"
"26120",36.3042,-122.306,"scomber japonicus"
"26220",35.7068,-121.5127,"scomber japonicus"
"26325",35.0067,-120.7338,"scomber japonicus"
"26418",37.8867,-123.4998,"scomber japonicus"
